genome_id,genome_name,taxon_id,genome_status,strain,completion_date,bioproject_accession,biosample_accession,assembly_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosomes,plasmids,contigs,genome_length,gc_content,patric_cds,refseq_cds,isolation_source,collection_date,isolation_country,geographic_location,host_name,comments,additional_metadata,complete_mash_cluster,mlst,phylon,mobile_phylons
550.1525,Enterobacter cloacae strain AR_0060,550,Complete,AR_0060,2018-02-18T00:00:00Z,PRJNA292904,SAMN04014901,GCA_002947755.1,"CP026719,CP026720",Centers for Disease Control and Prevention,Complete,PacBio RSII,180x,HGAP v. 2.3,1,1,2,5182558,55.25617,5152,5020,,,,,,Collection of bacterial pathogens that are assembled to challenge assays that detect carbapenemase production representing a range of gram-negative bacteria,,6.0,664,,
550.3090,Enterobacter cloacae strain Colony146,550,Complete,Colony146,2021-07-18T00:00:00Z,PRJNA668870,SAMN17833497,GCA_019265085.1,CP078537,Ministry of Public Health-Thailand,Complete,Illumina HiSeq,90.66x,idba_ud v. V1.1.3,1,0,1,5033927,55.439873,4447,,Rectal swab,,Thailand,Thailand,,Establishment capacity for Whole genome Sequencing for food-borne outbreaks in Thailand,"collected_by:Department of Disease Control, Ministry of Public Health",21.0,1,cloacae,
550.3093,Enterobacter cloacae strain Colony340,550,Complete,Colony340,2021-07-18T00:00:00Z,PRJNA668870,SAMN17833492,GCA_019265145.1,CP078540,Ministry of Public Health-Thailand,Complete,Illumina HiSeq,91.224x,idba_ud v. V1.1.3,1,0,1,5033927,55.422943,4409,,food,,Thailand,Thailand: Songkhla,,Establishment capacity for Whole genome Sequencing for food-borne outbreaks in Thailand,"collected_by:Department of Disease Control, Ministry of Public Health",21.0,1385,cloacae,
2707174.3,Enterobacter sp. T2,2707174,Complete,T2,2020-02-18T00:00:00Z,PRJNA604930,SAMN14002398,GCA_010692925.1,"CP048736,CP048737",Sun Yat-Sen University,Complete,PacBio RS,20.0x,SMTR portal v. latest version,1,1,2,4875820,54.88695,4675,4526,contaminated soil,2017-08-22,China,China: Shenzhen,,For bacterial novel spices identification,sample_type:Cell culture,10.0,-1,kobei,
550.642,Enterobacter cloacae strain colR/S,550,Complete,colR/S,2016-04-15T00:00:00Z,PRJNA263343,SAMN03099688,GCA_001620245.1,"CP010512,CP010513",Emory University,Complete,PacBio,50.0x,Celera Assembler v. wgs-8.1,,1,2,4852104,55.55,5001,4082,bronchoalveolar lavage from kidney transplant patient,2013,USA,USA: Georgia: Atlanta,"Human, Homo sapiens",Whole genome sequence of a nosocomial pathogen isolated from the bronchoalveolar lavage of a kidney transplant patient,collected_by:Emory University,16.0,252,asburiae,
158836.446,Enterobacter hormaechei strain L51,158836,Complete,L51,2019-12-10T00:00:00Z,PRJNA495112,SAMN10219678,GCA_009738085.1,"CP033102,CP033103",The first affiliated hospital of zhejiang university,Complete,PacBio Sequel,100.0x,HGAP v. SEP-2018,1,1,2,5362647,54.391888,5394,5223,feces,2016-04-08,China,China:zhejiang,"Human, Homo sapiens",The study of clinical bacterial resistance provides reference for rational use of antibiotics in clinic,collected_by:Tao Lv,2.0,1103,hormaechei-hoffmannii-2,unchar-1
550.3974,Enterobacter cloacae 49483,550,Complete,49483,2022-10-30T00:00:00Z,PRJNA884522,SAMN31029875,GCA_025908375.1,"CP109679,CP109680",,Complete,Oxford Nanopore PromethION,100X,Flye v. v2.8.3; Minimap2 v. v.2.17; Racon,1,1,2,4917639,55.638184,4746,4612,blood,2019-02-05,Taiwan,Taiwan,Homo sapiens,,collected_by:Yuan's General hospital,13.0,25,asburiae,
61645.72,Enterobacter asburiae strain CAV1043,61645,Complete,CAV1043,2015-06-09T00:00:00Z,PRJNA246471,SAMN03733641,GCF_001022095.1,"CP011591,CP011586,CP011585,CP011587,CP011588,CP011590,CP011589",University of Oxford,Complete,PacBio,101X,HGAP3 v. 2.2.0,1,6,7,5031452,55.48,4933,4656,,2008-03,USA,USA:Virginia,"Human, Homo sapiens","Multi-drug resistant gram negative bacteria (also known as “Superbugs”) are causing infections in vulnerable patients in hospitals around the world. Much of the clinically relevant antibiotic resistance in these bacteria is driven by genes carried on mobile pieces of DNA called plasmids. A particularly significant resistance mechanism called the Klebsiella pneumoniae carbapenemase (KPC) is capable of hydrolyzing all penicillins, cephalosporins and carbapenems leaving very few therapeutic options for patients infected with blaKPC positive Enterobacteriaeceae. Unfortunately, the tools that we use for tracking of hospital transmission of bacteria do not focus on plasmids but rather the genome of the bacterium which has acquired the plasmid. Our project is to explore the blaKPC plasmid transmission across species in a single institution in Virginia where KPC-producing Gammaproteobacteria are endemic over several years using whole genome sequencing to gain insights into plasmid transmission and evolution of genes of drug resistance.",collected_by:Clinical Microbiology University of Virginia Health System,16.0,23,asburiae,
61645.86,Enterobacter asburiae strain ATCC 35953,61645,Complete,ATCC 35953,2016-01-21T00:00:00Z,PRJNA285282,SAMN03742638,GCF_001521715.1,"CP011863,CP011864,CP011865,CP011866,CP011867",Chengdu Military General Hospital,Complete,PacBio,85.08,"HGAP protocol, SMRT Analysis v. 2.3.0",,4,5,4806219,55.47,4839,4426,physical,2014-12-01,,,"Human, Homo sapiens","high quality genome sequence of Enterobacter asburiae type strain ATCC 35953, an antibiotic bacterium isolated from human",collected_by:Gengmi Li,15.0,807,asburiae,
69218.67,Enterobacter cancerogenus CR-Eb1,69218,Complete,CR-Eb1,2018-01-03T00:00:00Z,PRJNA420145,SAMN08107552,,CP025225,,,PacBio,90.67x,HGAP v. 2 (smrtanalysis_2.3.0),1,0,1,4796512,55.784203,4520,4461,gut (3-4th instar larva),2015-09,South Korea,South Korea: Daejeon,Galleria mellonella,,sample_type:cell culture,20.0,-1,cancerogenous,
158836.2268,Enterobacter hormaechei 2020CK-00214,158836,Complete,2020CK-00214,2023-02-21T00:00:00Z,PRJNA812595,SAMN15907149,,"CP118195,CP118198,CP118199,CP118200,CP118201,CP118202,CP118203,CP118204,CP118205,CP118206,CP118207,CP118208",,,Oxford Nanopore GridION,20.0x,Unicycler v. 0.5.0,1,16,17,5255395,54.777805,5180,4975,,2019-08-23,USA,USA,Homo sapiens,,,8.0,114,hormaechei-xiangfangensis,unchar-1
2027919.295,Enterobacter cloacae complex sp. strain ECL42,2027919,Complete,ECL42,2021-09-02T00:00:00Z,PRJNA757181,SAMN20834670,GCA_019856235.1,"CP082147,CP082148,CP082149,CP082150,CP082151,CP082152",Yongchuan Hospital of Chongqing Medical University,Complete,Oxford Nanopore PromethION,338.0x,canu v. 1.6,1,5,6,5483197,54.34762,5491,5269,blood,2016-09-23,China,"China: Jiamusi, Heilongjiang Province",Homo sapiens,"Carbapenem-resistant Enterobacteriaceae (CRE) has been considered a serious global threat, the objectives of our study were the following: (i) to describe the prevalence of clinical CRE isolates, (ii) to identify the mechanisms and clonal relatedness among these CRE strains, (iii) to examine the genetic context of IMP-4.",sample_type:Pure culture,10.0,520,kobei,unchar-1
550.2915,Enterobacter cloacae strain STN0717-73,550,Complete,STN0717-73,2020-10-09T00:00:00Z,PRJDB9036,SAMD00195991,GCA_015138375.1,"AP022519,AP022520,AP022521,AP022522,AP022523,AP022524","Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",Complete,Sequel; NextSeq 500,236x,flye v. 2.5; minimap v. 0.2-r124; racon v.,1,5,6,5332357,55.172207,5224,5022,hospital sewage,2018-07-17,Japan,Japan:Tokyo,,"This project is related to metagenomic survey and genomic epidemiology analysis of antimicrobial resistance bacteria (in particular, carbapenem and/or beta-lactam resistant Enterobacteriaceae) in Japanese hospital sewage.",,14.0,484,asburiae,unchar-1
550.1578,Enterobacter cloacae strain 388,550,Complete,388,2018-06-05T00:00:00Z,PRJNA278886,SAMN06887342,GCA_003186565.1,"CP021167,CP021168",Brigham & Women's Hospital,Complete,PacBio,315.0x,HGAP v. v.3.0,1,1,2,4735287,55.475857,4589,4493,,2017,USA,USA:Boston,,The goal of this project is to identify carbapenemases and other beta-lactamases in clinical isolates with WGS and assess their mobilization potential . The results can support national surveillance of clinically identified pathogens and provide invaluable information to infection control in hospital.,sample_type:cell culture,9.0,1795,hormaechei-xiangfangensis,
1812935.171,Enterobacter roggenkampii strain Colony143,1812935,Complete,Colony143,2021-07-29T00:00:00Z,PRJNA668870,SAMN17833481,GCA_019394545.1,CP080039,Ministry of Public Health-Thailand,Complete,Illumina HiSeq,86.142x,idba_ud v. V1.1.3,1,0,1,4748641,56.882763,4140,,other,,Thailand,Thailand,,Establishment capacity for Whole genome Sequencing for food-borne outbreaks in Thailand,"collected_by:Department of Disease Control, Ministry of Public Health",12.0,826,,
550.2812,Enterobacter cloacae strain RHBSTW-00490,550,Complete,RHBSTW-00490,2020-07-27T00:00:00Z,PRJNA605147,SAMN15148634,GCA_013736395.1,"CP056460,CP056461,CP056462,CP056463,CP056464,CP056465",University of Oxford,Complete,Hybrid: Illumina and OXFORD_NANOPORE,106.45804921558x,Unicycler v. v0.4.7,1,5,6,5298566,54.87885,5306,5086,Freshwater sample from downstream of wastewater treatment plant,2017,United Kingdom,United Kingdom,,"These isolates represent a dataset assembled by the REHAB team: A collaborative effort between the Animal and Plant Health Agency, the UK Centre for Ecology &amp\; Hydrology, Thames Water, Public Health England, and the University of Oxford. The focus of this study is on understanding bacterial diversity in four important clinical genera (Escherichia, Klebsiella, Enterobacter and Citrobacter), and strain, MGE and resistance gene flow amongst environmental and farm animal reservoirs, and in rivers around sewage treatment plants, in Oxfordshire, UK, in 2017.","sample_type:culture;biomaterial_provider:Modernising Medical Microbiology on behalf of the REHAB Consortium, Level 7, John Radcliffe Hospital, Oxford, OX3 9DU, UK",1.0,286,hormaechei-hoffmannii-2,unchar-4
158836.1895,Enterobacter hormaechei YQ13422hy,158836,Complete,YQ13422hy,2022-06-19T00:00:00Z,PRJNA847058,SAMN28918927,GCA_023805415.1,"CP098778,CP098779,CP098780,CP098782,CP098781",,Complete,Oxford Nanopore,200.0x,fyle v. v2.5; CANU v. v1.7.1,1,4,5,4983830,55.029846,4830,,,2017-03,China,China,Homo sapiens,,sample_type:mixed culture,6.0,51,,unchar-1
158836.2035,Enterobacter hormaechei 2020CK-00376,158836,Complete,2020CK-00376,2022-09-25T00:00:00Z,PRJNA812595,SAMN16505100,GCA_025398395.1,"CP104689,CP104690",,Complete,Illumina MiSeq; Oxford Nanopore GridION,40.0x,Flye v. 2.9; Medaka v. 1.6.1,1,1,2,4681635,55.320248,4593,4367,urine,2020-02-17,USA,USA,Homo sapiens,,,6.0,-1,,
158836.1095,Enterobacter hormaechei strain RIVM_C034192,158836,Complete,RIVM_C034192,2021-03-03T00:00:00Z,PRJNA695145,SAMN17615676,GCA_017161605.1,"CP071009,CP071010",National Institute for Public Health and the Environment,Complete,Oxford Nanopore MiniION,30x,Unicycler v. 0.4.4,1,1,2,5074881,54.65724,4921,4737,,2020,Netherlands,Netherlands,Homo sapiens,"Carbapenemases produced by Enterobacterales are often encoded by genes on transferable plasmids and represent a major health care problem, especially if the plasmids contain additional antibiotic resistance genes. As part of the Dutch national surveillance, medical microbiological laboratories submit Enterobacterales isolates suspected of carbapenemase production to the National Institute for Public Health and the Environment for characterization. In this study, the objective was to study the molecular characteristics of a genetic cluster of Enterobacter cloacae complex isolates collected in the period between 2015-2020.",sample_type:Chromosome,2.0,78,hormaechei-hoffmannii-1,
550.2811,Enterobacter cloacae strain RHBSTW-00489,550,Complete,RHBSTW-00489,2020-07-24T00:00:00Z,PRJNA605147,SAMN15148633,GCA_013705185.1,"CP055458,CP055459,CP055461,CP055462,CP055463,CP055460,CP055464,CP055465",University of Oxford,Complete,Hybrid: Illumina and OXFORD_NANOPORE,86.108404575331x,Unicycler v. v0.4.7,1,7,8,4796885,55.458385,4841,4652,Freshwater sample from downstream of wastewater treatment plant,2017,United Kingdom,United Kingdom,,"These isolates represent a dataset assembled by the REHAB team: A collaborative effort between the Animal and Plant Health Agency, the UK Centre for Ecology &amp\; Hydrology, Thames Water, Public Health England, and the University of Oxford. The focus of this study is on understanding bacterial diversity in four important clinical genera (Escherichia, Klebsiella, Enterobacter and Citrobacter), and strain, MGE and resistance gene flow amongst environmental and farm animal reservoirs, and in rivers around sewage treatment plants, in Oxfordshire, UK, in 2017.","sample_type:culture;biomaterial_provider:Modernising Medical Microbiology on behalf of the REHAB Consortium, Level 7, John Radcliffe Hospital, Oxford, OX3 9DU, UK",15.0,807,asburiae,unchar-4
550.2249,Enterobacter cloacae strain 339389L,550,Complete,339389L,2019-02-04T00:00:00Z,PRJNA431713,SAMN08398975,GCA_004135955.1,CP026536,University Medical Center Groningen,Complete,Illumina MiSeq; MinION,57.71x,SPAdes v. 3.10.1,1,,1,5036275,55.81063,5023,4918,rectum,2014,Netherlands,Netherlands: Groningen,"Human, Homo sapiens",An ancient mobile genomic island introducing ‘cephalosporinase and carbapenemase morons’ in Enterobacteriaceae,collected_by:UMCG,12.0,232,roggenkampii,unchar-3
158836.157,Enterobacter hormaechei strain AR432,158836,Complete,AR432,2018-04-30T00:00:00Z,PRJNA316321,SAMN07291525,GCA_003073995.1,"CP029126,CP029124,CP029125",FDA/CDC,Complete,Pacbio; Illumina,16.36x,SMRT v. 2.3.0; HGAP v. 3.0; SPAdes v.,1,2,3,4897845,55.371597,4673,4580,,,,,,"The AR Isolate Bank is a centralized repository of microbial pathogens with well-characterized resistance profiles that are assembled by CDC in collaboration with the Food and Drug Administration (FDA). The AR Bank is available to support and advance development of diagnostic devices and antimicrobial drug products. The AR Isolate Bank also supports the National Action Plan for Combating Antibiotic Resistance Bacteria by advancing the development of diagnostic tests to identify and characterize resistant bacteria, and by accelerating research and development for new antibiotics.The AR Isolate Bank includes collections of bacterial pathogens that are associated with known or emerging resistance mechanisms. Since its launch in July 2015, the AR Bank continues to grow and will eventually include genera and species such as Enterobacteriaceae, Pseudomonas aeruginosa, Staphylococcus, Enterococcus, Streptococcus, Salmonella, and Neisseria gonorrhoeae.Each pathogen listed on this web site includes information regarding its susceptibility and/or resistance profile(s), known resistance biomarkers, isolate characteristics, and associated data in PDF.Use this web site to search through pathogen panels, find additional information about the available isolates, and find procedures for requesting panels.",,6.0,106,hormaechei-steigerwaltii-1,
158836.785,Enterobacter hormaechei strain RHBSTW-00105,158836,Complete,RHBSTW-00105,2020-07-24T00:00:00Z,PRJNA605147,SAMN15148488,GCA_013625265.1,"CP058153,CP058154,CP058155,CP058156",University of Oxford,Complete,Hybrid: Illumina and OXFORD_NANOPORE,106.614656493829x,Unicycler v. v0.4.7,1,3,4,4915705,55.479286,4777,4614,Freshwater sample from downstream of wastewater treatment plant,2017,United Kingdom,United Kingdom,,"These isolates represent a dataset assembled by the REHAB team: A collaborative effort between the Animal and Plant Health Agency, the UK Centre for Ecology &amp\; Hydrology, Thames Water, Public Health England, and the University of Oxford. The focus of this study is on understanding bacterial diversity in four important clinical genera (Escherichia, Klebsiella, Enterobacter and Citrobacter), and strain, MGE and resistance gene flow amongst environmental and farm animal reservoirs, and in rivers around sewage treatment plants, in Oxfordshire, UK, in 2017.","sample_type:culture;biomaterial_provider:Modernising Medical Microbiology on behalf of the REHAB Consortium, Level 7, John Radcliffe Hospital, Oxford, OX3 9DU, UK",3.0,108,hormaechei-oharae,
299767.329,Enterobacter ludwigii RHB47-SO-C01,299767,Complete,RHB47-SO-C01,2023-04-13T00:00:00Z,PRJNA605147,SAMN15488725,,"CP099325,CP099326",,,Illumina/Nanopore,191x,Unicycler v. v0.4.4,1,1,2,4905878,54.550053,4708,4569,Pooled soil sample collected from floor of poultry farm,2017,United Kingdom,United Kingdom,,,"sample_type:culture;biomaterial_provider:Modernising Medical Microbiology on behalf of the REHAB Consortium, Level 7, John Radcliffe Hospital, Oxford, OX3 9DU, UK",19.0,-1,ludwigii,
